finalizer,fixed_per_logical_message_latency_ms,decision_deadline_ms,coverage_floor,selective_error_ceiling,selected_interaction,selection_basis,one_way_unconditional_coverage,feedback_unconditional_coverage,one_way_selective_error,feedback_selective_error,one_way_evidence_payload_bytes,feedback_evidence_payload_bytes,one_way_logical_message_count,feedback_logical_message_count,baseline_operating_point
sender,7.25,15.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,15.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,15.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,15.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,15.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,15.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,15.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,15.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,15.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,15.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,15.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,15.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,15.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,15.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,16.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,16.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,16.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,16.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,16.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,16.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,16.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,16.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,16.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,16.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,16.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,16.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,16.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,16.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,16.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,16.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,16.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,16.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,16.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,16.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,17.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,17.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,17.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,17.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,17.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,17.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,17.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,17.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,17.0,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.0,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.25,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.5,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,7.75,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,8.0,17.0,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,0.0,17.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.25,17.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.5,17.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,0.75,17.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.0,17.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.25,17.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.5,17.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.5115928239419154,0.024241522903033896,0.006621649577619159,10036.224000000031,8654.465501386492,1,2,False
sender,1.75,17.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.0,17.5,0.4,0.0075,feedback,minimum_traffic_feasible,0.5284675285560001,0.511061665740272,0.024241522903033896,0.006513192094817184,10036.224000000031,8654.465501386492,1,2,False
sender,2.25,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.5,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,2.75,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.0,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.25,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.5,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,3.75,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.0,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.5284675285560001,0.0,0.024241522903033896,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.25,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.5,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,4.75,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.0,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.25,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.5,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,5.75,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.0,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.25,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.5,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
sender,6.75,17.5,0.4,0.0075,infeasible,no_communication_case_meets_requirements,0.0,0.0,0.0,0.0,10036.224000000031,8654.465501386492,1,2,False
