finalizer,fixed_per_message_latency_ms,decision_deadline_ms,feedback_minus_one_way_timely_coverage_pp,one_way_timely_coverage,feedback_timely_coverage,one_way_false_safe_rate,feedback_false_safe_rate,feedback_deadline_caused_abstention_probability,both_zero_timely_coverage,feedback_evidence_traffic_saving_percent,baseline_operating_point
sender,0.5,40.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,40.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,40.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,40.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,40.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,0.0,41.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,0.5,41.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,41.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,41.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,41.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,41.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,0.0,42.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,0.5,42.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,42.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,42.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,42.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,42.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,0.0,43.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,0.5,43.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,43.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,43.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,43.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,43.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,0.0,44.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,0.5,44.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,44.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,44.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,44.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,44.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,0.0,45.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,0.5,45.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,45.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,45.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,45.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,45.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,0.0,46.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,0.5,46.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,46.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,46.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,46.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,46.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,0.0,47.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,0.5,47.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,47.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,47.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,47.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,47.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,0.0,48.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,0.5,48.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,48.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,48.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,48.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,48.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,0.0,49.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,0.5,49.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,49.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,49.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,49.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,49.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,0.0,50.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,0.5,50.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,1.0,50.0,-0.919930286870696,0.6366131739,0.6274138710312931,0.06742556682631577,0.017829412666147248,0.0,False,13.76771282320457,False
sender,2.0,50.0,-0.9782281382705871,0.6366131739,0.6268308925172942,0.06742556682631577,0.01751917263822969,0.0,False,13.76771282320457,False
sender,3.0,50.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,4.0,50.0,-63.66131739000001,0.6366131739,0.0,0.06742556682631577,0.0,0.0,False,13.76771282320457,False
sender,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,7.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,9.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,12.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,13.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,14.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
sender,15.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True,13.76771282320457,False
receiver,0.0,10.0,51.562900297803985,0.004518720096665569,0.5201477230747054,0.0004785908874311162,0.010613811023776442,0.10717322570538866,False,66.18125250000027,False
receiver,0.5,10.0,0.0,0.0,0.0,0.0,0.0,0.6273209487800939,True,66.18125250000027,False
receiver,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.6273209487800939,True,66.18125250000027,False
receiver,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.6273209487800939,True,66.18125250000027,False
receiver,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,11.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,11.0,46.690593705740575,0.05324178601729962,0.5201477230747054,0.003545422657342807,0.010613811023776442,0.10717322570538866,False,66.18125250000027,False
receiver,1.0,11.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.6273209487800939,False,66.18125250000027,False
receiver,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6273209487800939,True,66.18125250000027,False
receiver,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,12.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,12.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,12.0,-10.717322570538856,0.6273209487800939,0.5201477230747054,0.01732844141200413,0.010613811023776442,0.10717322570538866,False,66.18125250000027,False
receiver,2.0,12.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.6273209487800939,False,66.18125250000027,False
receiver,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,13.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,13.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,13.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,2.0,13.0,-62.73209487800939,0.6273209487800939,0.0,0.01732844141200413,0.0,0.6273209487800939,False,66.18125250000027,False
receiver,3.0,13.0,-0.45187200966655694,0.004518720096665569,0.0,0.0004785908874311162,0.0,0.0,False,66.18125250000027,False
receiver,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True,66.18125250000027,False
receiver,0.0,14.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,0.5,14.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
receiver,1.0,14.0,0.0,0.6273209487800939,0.6273209487800939,0.01732844141200413,0.01732844141200413,0.0,False,66.18125250000027,False
