sample_id,evidence_availability,conditional_validity,evidence_relation_error,endpoint_correlation,forward_delivery_success,reverse_delivery_success,visual_record_kib,radio_record_kib,link_rate_mbps,fixed_per_message_latency_ms,processing_time_ms,decision_deadline_ms,visual_initial_age_ms,radio_initial_age_ms,record_ttl_ms,finalizer,interaction,sender_feedback_format,artifact_format,unconditional_coverage,timely_safe_world_coverage,selective_risk,false_safe_rate,harmful_acceptance_probability,expected_evidence_payload_bytes,expected_evidence_payload_kib,mean_safe_world_evidence_traffic_bytes,mean_safe_world_evidence_traffic_kib,p95_action_ready_latency_ms,local_reuse_probability,deadline_caused_abstention_probability,evidence_insufficient_abstention_probability,expired_evidence_abstention_probability,transport_abstention_probability,safe_world_reject_probability,safe_world_abstention_probability,finalization_failure_probability,unconstrained_safe_accept_probability,logical_message_count
15,0.8831249999999999,0.975859375,0.11796875,0.5109374999999999,0.993671875,0.991328125,7.125,1.54296875,98.4375,1.7460937500000002,7.265625,42.3828125,17.546875,21.6015625,44.21875,receiver,one_way,reference_manifest,reference_manifest,0.44243699657112157,0.5417606088663469,0.00816139567297475,0.019004754680944723,0.003610903389379496,7649.388374414055,7.470105834388725,7649.388374414038,7.470105834388709,9.733069861111112,0.5380933620049635,0.0,0.10794487916358471,0.0,0.003656468442784989,0.34663804352728056,0.11160134760636972,0.0,0.5417606088663469,1
15,0.8831249999999999,0.975859375,0.11796875,0.5109374999999999,0.993671875,0.991328125,7.125,1.54296875,98.4375,1.7460937500000002,7.265625,42.3828125,17.546875,21.6015625,44.21875,receiver,feedback,reference_manifest,reference_manifest,0.44243699657112157,0.5417606088663469,0.00816139567297475,0.019004754680944723,0.003610903389379496,2754.502787448863,2.68994412836803,2221.4151144705293,2.1693506977251262,11.350757261904763,0.5380933620049635,0.0,0.10794487916358471,0.0,0.003656468442784989,0.34663804352728056,0.11160134760636972,0.0,0.5417606088663469,2
16,0.973125,0.996484375,0.08984375,0.1828125,0.975390625,0.980078125,13.125,1.61328125,167.1875,2.97109375,5.078125,26.7578125,23.453125,12.3046875,36.09375,sender,one_way,reference_manifest,reference_manifest,0.6289970588163489,0.7597815353791563,0.021580411178355297,0.0714421850485942,0.013574015159232941,14634.77061621092,14.291768179893477,14634.770616210937,14.291768179893493,8.771378002336448,0.0,0.0,0.05439551807746991,0.0,0.0191694980892619,0.16665344845411192,0.07356501616673197,0.0,0.7597815353791563,1
16,0.973125,0.996484375,0.08984375,0.1828125,0.975390625,0.980078125,13.125,1.61328125,167.1875,2.97109375,5.078125,26.7578125,23.453125,12.3046875,36.09375,sender,feedback,reference_manifest,reference_manifest,0.5447555510478133,0.6700825460637594,0.0036506075658037573,0.010466782821940716,0.001988688736168742,12193.266327005707,11.907486647466511,12913.061476678722,12.610411598319065,11.74247175233645,0.034996572718811673,0.0,0.01030691143732045,0.0,0.01690636780216938,0.30270417469675037,0.02721327923948978,0.0,0.6700825460637594,2
16,0.973125,0.996484375,0.08984375,0.1828125,0.975390625,0.980078125,13.125,1.61328125,167.1875,2.97109375,5.078125,26.7578125,23.453125,12.3046875,36.09375,receiver,one_way,reference_manifest,reference_manifest,0.543043188793451,0.668259250545591,0.003228464858233946,0.009227346586962913,0.0017531958515229588,14634.77061621092,14.291768179893477,14634.770616210937,14.291768179893493,8.771378002336448,0.66776905718372,0.0,0.010517777630896296,0.0,0.0191694980892619,0.30205347373425073,0.029687275720158147,0.0,0.668259250545591,1
16,0.973125,0.996484375,0.08984375,0.1828125,0.975390625,0.980078125,13.125,1.61328125,167.1875,2.97109375,5.078125,26.7578125,23.453125,12.3046875,36.09375,receiver,feedback,reference_manifest,reference_manifest,0.543043188793451,0.668259250545591,0.003228464858233946,0.009227346586962913,0.0017531958515229588,4201.577507256923,4.103103034430589,3054.871188819365,2.9832726453314113,11.099361471962617,0.66776905718372,0.0,0.010517777630896296,0.0,0.0191694980892619,0.30205347373425073,0.029687275720158147,0.0,0.668259250545591,2
17,0.913125,0.979609375,0.05390625,0.3234375,0.985234375,0.995078125,10.875,0.72265625,110.9375,4.80859375,6.484375,49.8046875,23.234375,13.3671875,47.03125,sender,one_way,reference_manifest,reference_manifest,0.5788164060598849,0.7056254480836952,0.012542479853865708,0.03820943743206863,0.00725979311209306,10623.151006054679,10.374170904350272,10623.151006054723,10.374170904350315,12.149378890845071,0.0,0.0,0.18968561049836616,0.0,0.010575149447927874,0.09411379197001295,0.20026075994629391,0.0,0.7056254480836952,1
17,0.913125,0.979609375,0.05390625,0.3234375,0.985234375,0.995078125,10.875,0.72265625,110.9375,4.80859375,6.484375,49.8046875,23.234375,13.3671875,47.03125,sender,feedback,reference_manifest,reference_manifest,0.6057217669012365,0.7458794366037301,0.002574487722629047,0.00820749080113896,0.0015594232522164067,9477.255499548592,9.255132323777921,10168.081034758568,9.929766635506414,16.95797264084507,0.1083179129395374,0.0,0.06412057034475194,0.0,0.011178432599960758,0.17882156045155903,0.07529900294471283,0.0,0.7458794366037301,2
17,0.913125,0.979609375,0.05390625,0.3234375,0.985234375,0.995078125,10.875,0.72265625,110.9375,4.80859375,6.484375,49.8046875,23.234375,13.3671875,47.03125,receiver,one_way,reference_manifest,reference_manifest,0.605854846726392,0.7460785416737437,0.002527384205861495,0.008059094582425872,0.0015312279706609202,10623.151006054679,10.374170904350272,10623.151006054723,10.374170904350315,12.149378890845071,0.7417889826049362,0.0,0.06536271488894256,0.0,0.010575149447927874,0.17798359398938787,0.07593786433687054,0.0,0.7460785416737437,1
17,0.913125,0.979609375,0.05390625,0.3234375,0.985234375,0.995078125,10.875,0.72265625,110.9375,4.80859375,6.484375,49.8046875,23.234375,13.3671875,47.03125,receiver,feedback,reference_manifest,reference_manifest,0.605854846726392,0.7460785416737437,0.002527384205861495,0.008059094582425872,0.0015312279706609202,2768.5563844624317,2.7036683442015934,1898.9706145266537,1.8544634907486852,16.90460926056338,0.7417889826049362,0.0,0.06536271488894256,0.0,0.010575149447927874,0.17798359398938787,0.07593786433687054,0.0,0.7460785416737437,2
18,0.890625,0.979140625,0.10859374999999999,0.2109375,0.971171875,0.997890625,16.125,0.67578125,207.8125,0.98046875,6.015625,30.6640625,22.140625,6.4609375,31.71875,sender,one_way,reference_manifest,reference_manifest,0.48830438921423147,0.5868503254519722,0.026531863903542514,0.06818750314807592,0.012955625598134443,15002.698637695317,14.651072888374333,15002.698637695332,14.651072888374348,7.65838307330827,0.0,0.0,0.2152998363448754,0.0,0.017419979896370168,0.18042985830678288,0.23271981624124558,0.0,0.5868503254519722,1
18,0.890625,0.979140625,0.10859374999999999,0.2109375,0.971171875,0.997890625,16.125,0.67578125,207.8125,0.98046875,6.015625,30.6640625,22.140625,6.4609375,31.71875,sender,feedback,reference_manifest,reference_manifest,0.48719190859402545,0.5965065472843541,0.008254663558154903,0.02116634365104753,0.004021605293699037,13110.225672769904,12.80295475856436,13802.452469474985,13.478957489721665,8.63885182330827,0.11791575531138511,0.0,0.0581740178714955,0.0,0.017706613783921365,0.3276128210602289,0.0758806316554168,0.0,0.5965065472843541,2
18,0.890625,0.979140625,0.10859374999999999,0.2109375,0.971171875,0.997890625,16.125,0.67578125,207.8125,0.98046875,6.015625,30.6640625,22.140625,6.4609375,31.71875,receiver,one_way,reference_manifest,reference_manifest,0.48718955699481253,0.5965269589331034,0.008215940184945137,0.021066948731575233,0.0040027202589993,15002.698637695317,14.651072888374333,15002.698637695332,14.651072888374348,7.65838307330827,0.5900121403999009,0.0,0.06238109764272358,0.0,0.017419979896370168,0.32367196352780286,0.07980107753909371,0.0,0.5965269589331034,1
18,0.890625,0.979140625,0.10859374999999999,0.2109375,0.971171875,0.997890625,16.125,0.67578125,207.8125,0.98046875,6.015625,30.6640625,22.140625,6.4609375,31.71875,receiver,feedback,reference_manifest,reference_manifest,0.48718955699481253,0.5965269589331034,0.008215940184945137,0.021066948731575233,0.0040027202589993,5408.500748206779,5.281739011920682,4360.028327702596,4.257840163772066,8.61221242481203,0.5900121403999009,0.0,0.06238109764272358,0.0,0.017419979896370168,0.32367196352780286,0.07980107753909371,0.0,0.5965269589331034,2
19,0.759375,0.982421875,0.06953125,0.2953125,0.994609375,0.986171875,12.875,1.84765625,195.3125,0.59765625,11.640625,37.3046875,12.515625,11.2421875,46.09375,sender,one_way,reference_manifest,reference_manifest,0.3946680046042871,0.47925292358134025,0.016401472700814868,0.03406913949159099,0.006473136503402291,11247.097192382778,10.983493351936307,11247.097192382826,10.983493351936353,12.855794209999999,0.0,0.0,0.41709599725256097,0.0,0.0025974748037948608,0.1010536043623061,0.4196934720563559,0.0,0.47925292358134025,1
19,0.759375,0.982421875,0.06953125,0.2953125,0.994609375,0.986171875,12.875,1.84765625,195.3125,0.59765625,11.640625,37.3046875,12.515625,11.2421875,46.09375,sender,feedback,reference_manifest,reference_manifest,0.4951252254347582,0.607388194405868,0.006343421430908349,0.016530462978979848,0.0031407879660061725,10379.240423574589,10.13597697614706,11022.10019047079,10.763769717256631,13.453450459999999,0.18023492808085811,0.0,0.19912714207344073,0.0,0.0032919476407198773,0.19019271587997402,0.20241908971416062,0.0,0.607388194405868,2
19,0.759375,0.982421875,0.06953125,0.2953125,0.994609375,0.986171875,12.875,1.84765625,195.3125,0.59765625,11.640625,37.3046875,12.515625,11.2421875,46.09375,receiver,one_way,reference_manifest,reference_manifest,0.4965338389249739,0.6091849101577448,0.006231320918430278,0.016284535248429887,0.00309406169720168,11247.097192382778,10.983493351936307,11247.097192382826,10.983493351936353,12.855794209999999,0.5929305784051111,0.0,0.19726224178354562,0.0,0.0025974748037948608,0.19095537325491715,0.19985971658734047,0.0,0.6091849101577448,1
19,0.759375,0.982421875,0.06953125,0.2953125,0.994609375,0.986171875,12.875,1.84765625,195.3125,0.59765625,11.640625,37.3046875,12.515625,11.2421875,46.09375,receiver,feedback,reference_manifest,reference_manifest,0.4965338389249739,0.6091849101577448,0.006231320918430278,0.016284535248429887,0.00309406169720168,4191.854184467875,4.093607602019409,3412.7991654065277,3.332811684967312,13.375954140000001,0.5929305784051111,0.0,0.19726224178354562,0.0,0.0025974748037948608,0.19095537325491715,0.19985971658734047,0.0,0.6091849101577448,2
20,0.774375,0.983359375,0.09140625,0.4265625,0.973515625,0.9749218749999999,8.125,1.63671875,120.3125,4.65546875,12.421875,35.3515625,19.734375,7.5234375,31.40625,sender,one_way,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,7611.843204492179,7.433440629386894,7611.843204492195,7.433440629386909,,0.0,0.0,0.22190955665959888,0.7084855971108494,0.0,0.06960484622955328,0.9303951537704473,0.0,0.0,1
20,0.774375,0.983359375,0.09140625,0.4265625,0.973515625,0.9749218749999999,8.125,1.63671875,120.3125,4.65546875,12.421875,35.3515625,19.734375,7.5234375,31.40625,sender,feedback,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,6599.788643279559,6.445106096952695,6934.194949861729,6.771674755724344,,0.0,0.0,0.1144702487058838,0.7533759926412936,0.0,0.1321537586528237,0.8678462413471766,0.0,0.0,2
20,0.774375,0.983359375,0.09140625,0.4265625,0.973515625,0.9749218749999999,8.125,1.63671875,120.3125,4.65546875,12.421875,35.3515625,19.734375,7.5234375,31.40625,receiver,one_way,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,7611.843204492179,7.433440629386894,7611.843204492195,7.433440629386909,,0.0,0.0,0.11462522166390665,0.7533112416901317,0.0,0.1320635366459626,0.867936463354038,0.0,0.0,1
20,0.774375,0.983359375,0.09140625,0.4265625,0.973515625,0.9749218749999999,8.125,1.63671875,120.3125,4.65546875,12.421875,35.3515625,19.734375,7.5234375,31.40625,receiver,feedback,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,2886.1041612469694,2.8184610949677436,2366.9201015775234,2.3114454116968,,0.0,0.0,0.11462522166390665,0.7533112416901317,0.0,0.1320635366459626,0.867936463354038,0.0,0.0,2
21,0.823125,0.980078125,0.06015625,0.1546875,0.9721093749999999,0.981015625,12.625,1.16796875,232.8125,4.57890625,6.796875,25.9765625,18.859375,20.8046875,32.65625,sender,one_way,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,11394.20941699217,11.127157633781415,11394.209416992118,11.127157633781366,,0.0,0.0,0.3304328949336991,0.6116579633474603,0.0,0.057909141718833546,0.9420908582811625,0.0,0.0,1
21,0.823125,0.980078125,0.06015625,0.1546875,0.9721093749999999,0.981015625,12.625,1.16796875,232.8125,4.57890625,6.796875,25.9765625,18.859375,20.8046875,32.65625,sender,feedback,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,10836.036252296855,10.582066652633648,11604.946619965016,11.332955683559586,,0.0,0.0,0.004122578556241522,0.9958774214437578,0.0,0.0,1.0,0.0,0.0,2
21,0.823125,0.980078125,0.06015625,0.1546875,0.9721093749999999,0.981015625,12.625,1.16796875,232.8125,4.57890625,6.796875,25.9765625,18.859375,20.8046875,32.65625,receiver,one_way,reference_manifest,reference_manifest,0.15711173447716145,0.19219868669427287,0.009106883451836882,0.007530517130523472,0.0014307982547994518,11394.20941699217,11.127157633781415,11394.209416992118,11.127157633781366,11.820018565436243,0.19219868669427287,0.0,0.10729836445208187,0.5791549641228794,0.004893480509531307,0.11645450422122798,0.6913468090844935,0.0,0.19219868669427287,1
21,0.823125,0.980078125,0.06015625,0.1546875,0.9721093749999999,0.981015625,12.625,1.16796875,232.8125,4.57890625,6.796875,25.9765625,18.859375,20.8046875,32.65625,receiver,feedback,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,3983.8524530941545,3.8904809112247603,3164.2257925161,3.0900642505040037,,0.0,0.0,0.004424278178246786,0.9955757218217527,0.0,0.0,1.0,0.0,0.0,2
22,0.856875,0.989921875,0.11171875,0.3890625,0.991328125,0.988046875,12.125,1.66015625,126.5625,2.66484375,9.765625,34.9609375,16.671875,16.5546875,47.65625,sender,one_way,reference_manifest,reference_manifest,0.4686991882925013,0.5628014460354941,0.027373670200908435,0.06752640528290761,0.012830017003752414,11973.746052539054,11.69311137943267,11973.746052539089,11.693111379432704,13.322739367283951,0.0,0.0,0.25172710663952746,0.0,0.0049232374899471874,0.18054820983503445,0.2566503441294747,0.0,0.5628014460354941,1
22,0.856875,0.989921875,0.11171875,0.3890625,0.991328125,0.988046875,12.125,1.66015625,126.5625,2.66484375,9.765625,34.9609375,16.671875,16.5546875,47.65625,sender,feedback,reference_manifest,reference_manifest,0.455865795515042,0.5580458451196505,0.008442530687739251,0.020256110358560096,0.0038486609681264087,10141.862345843883,9.904162447113167,10623.31824753333,10.374334226106768,15.98758311728395,0.10182143648883023,0.0,0.11128757439193815,0.0,0.004881636756898195,0.3257849437315161,0.11616921114883634,0.0,0.5580458451196505,2
22,0.856875,0.989921875,0.11171875,0.3890625,0.991328125,0.988046875,12.125,1.66015625,126.5625,2.66484375,9.765625,34.9609375,16.671875,16.5546875,47.65625,receiver,one_way,reference_manifest,reference_manifest,0.4557105405854182,0.5579883131405151,0.00820697923027577,0.01968424706106463,0.0037400069416022707,11973.746052539054,11.69311137943267,11973.746052539089,11.693111379432704,13.322739367283951,0.5527324390675251,0.0,0.11082118233418542,0.0,0.004923237489947186,0.3262672670353552,0.11574441982413261,0.0,0.5579883131405151,1
22,0.856875,0.989921875,0.11171875,0.3890625,0.991328125,0.988046875,12.125,1.66015625,126.5625,2.66484375,9.765625,34.9609375,16.671875,16.5546875,47.65625,receiver,feedback,reference_manifest,reference_manifest,0.4557105405854182,0.5579883131405151,0.00820697923027577,0.01968424706106463,0.0037400069416022707,4370.9058454506585,4.268462739697909,3540.9668857880615,3.457975474402404,15.880126327160493,0.5527324390675251,0.0,0.11082118233418542,0.0,0.004923237489947186,0.3262672670353552,0.11574441982413261,0.0,0.5579883131405151,2
23,0.789375,0.999765625,0.12578125,0.4453125,0.982890625,0.982890625,10.125,1.44921875,245.3125,2.28203125,8.203125,47.8515625,19.078125,19.4765625,41.09375,sender,one_way,reference_manifest,reference_manifest,0.3911735241951084,0.4678520781031649,0.031222309732425096,0.06428074174496798,0.012213340931543958,9353.479764257783,9.134257582282991,9353.479764257805,9.134257582283013,10.871667332802549,0.0,0.0,0.33532692013063664,0.0,0.008143995318702253,0.18867700644749383,0.343470915449339,0.0,0.4678520781031649,1
23,0.789375,0.999765625,0.12578125,0.4453125,0.982890625,0.982890625,10.125,1.44921875,245.3125,2.28203125,8.203125,47.8515625,19.078125,19.4765625,41.09375,sender,feedback,reference_manifest,reference_manifest,0.387781977800892,0.4733664373135304,0.011230959214839308,0.022921913562797498,0.00435516357693154,7795.54819342204,7.612840032638711,8096.793501606285,7.907024903912387,13.153698582802548,0.10198380906027661,0.0,0.18112629923648563,0.0,0.008239984879712508,0.3372672785702683,0.1893662841161981,0.0,0.4733664373135304,2
23,0.789375,0.999765625,0.12578125,0.4453125,0.982890625,0.982890625,10.125,1.44921875,245.3125,2.28203125,8.203125,47.8515625,19.078125,19.4765625,41.09375,receiver,one_way,reference_manifest,reference_manifest,0.3877229404699696,0.4734624268745405,0.010879868744618854,0.02220197211363644,0.0042183747015909386,9353.479764257783,9.134257582282991,9353.479764257805,9.134257582283013,10.871667332802549,0.4670538337692229,0.0,0.18112629923648563,0.0,0.008143995318702253,0.3372672785702685,0.18927029455518787,0.0,0.4734624268745405,1
23,0.789375,0.999765625,0.12578125,0.4453125,0.982890625,0.982890625,10.125,1.44921875,245.3125,2.28203125,8.203125,47.8515625,19.078125,19.4765625,41.09375,receiver,feedback,reference_manifest,reference_manifest,0.3877229404699696,0.4734624268745405,0.010879868744618854,0.02220197211363644,0.0042183747015909386,3757.180687655478,3.6691217652885526,3149.6392100683765,3.075819541082399,13.10530316878981,0.4670538337692229,0.0,0.18112629923648563,0.0,0.008143995318702253,0.3372672785702685,0.18927029455518787,0.0,0.4734624268745405,2
24,0.770625,0.990859375,0.12890625,0.5296875,0.986171875,0.971171875,6.625,1.70703125,73.4375,1.8992187500000002,12.890625,34.5703125,12.296875,7.7890625,44.53125,sender,one_way,reference_manifest,reference_manifest,0.36512641268635676,0.43630746291041445,0.03209126297577853,0.061670356468002854,0.011717367728920514,6514.87314199219,6.362180802726748,6514.873141992177,6.362180802726735,15.71928715425532,0.0,0.0,0.37040243217394647,0.0,0.006117913406887677,0.18717219150874984,0.37652034558083414,0.0,0.43630746291041445,1
24,0.770625,0.990859375,0.12890625,0.5296875,0.986171875,0.971171875,6.625,1.70703125,73.4375,1.8992187500000002,12.890625,34.5703125,12.296875,7.7890625,44.53125,sender,feedback,reference_manifest,reference_manifest,0.3591031890115909,0.4380750217129336,0.0118696284370132,0.022433796969021664,0.0042624214241141056,5326.281661109945,5.201446934677681,5508.777042466165,5.379665080533364,17.618505904255322,0.09283276300103745,0.0,0.22327106910256,0.0,0.006142698157584494,0.3325112110269193,0.2294137672601445,0.0,0.4380750217129336,2
24,0.770625,0.990859375,0.12890625,0.5296875,0.986171875,0.971171875,6.625,1.70703125,73.4375,1.8992187500000002,12.890625,34.5703125,12.296875,7.7890625,44.53125,receiver,one_way,reference_manifest,reference_manifest,0.3589243965141258,0.43812748967191756,0.011259000277271374,0.02126910463090533,0.004041129879872003,6514.87314199219,6.362180802726748,6514.873141992177,6.362180802726735,15.71928715425532,0.4322532479545255,0.0,0.22099858726604593,0.0,0.006117913406887677,0.3347560096551463,0.2271165006729336,0.0,0.43812748967191756,1
24,0.770625,0.990859375,0.12890625,0.5296875,0.986171875,0.971171875,6.625,1.70703125,73.4375,1.8992187500000002,12.890625,34.5703125,12.296875,7.7890625,44.53125,receiver,feedback,reference_manifest,reference_manifest,0.3589243965141258,0.43812748967191756,0.011259000277271374,0.02126910463090533,0.004041129879872003,2686.0429299188854,2.6230887987489115,2270.943628647858,2.217718387351424,17.428085478723403,0.4322532479545255,0.0,0.22099858726604593,0.0,0.006117913406887677,0.3347560096551463,0.2271165006729336,0.0,0.43812748967191756,2
25,0.830625,0.9805468749999999,0.05078125,0.3515625,0.981953125,0.979140625,9.375,1.47265625,67.1875,4.34921875,5.546875,41.9921875,20.609375,11.5078125,43.59375,sender,one_way,reference_manifest,reference_manifest,0.4810640509126651,0.5869080814533476,0.011783264462809912,0.02983423650239259,0.005668504935454585,9047.096637304685,8.835055309867856,9047.096637304709,8.83505530986788,11.218720726744186,0.0,0.0,0.32129673947558435,0.0,0.010786519756203629,0.08100865931486644,0.33208325923178833,0.0,0.5869080814533476,1
25,0.830625,0.9805468749999999,0.05078125,0.3515625,0.981953125,0.979140625,9.375,1.47265625,67.1875,4.34921875,5.546875,41.9921875,20.609375,11.5078125,43.59375,sender,feedback,reference_manifest,reference_manifest,0.5576004338947773,0.6860387391942739,0.0034236973850290584,0.010047658670613788,0.0019090551474166173,8218.643852205141,8.026019386919083,8797.53558844893,8.591343348094659,15.567939476744186,0.14894530558492394,0.0,0.1476715567404621,0.0,0.01260839754585706,0.1536813065194085,0.16027995428631905,0.0,0.6860387391942739,2
25,0.830625,0.9805468749999999,0.05078125,0.3515625,0.981953125,0.979140625,9.375,1.47265625,67.1875,4.34921875,5.546875,41.9921875,20.609375,11.5078125,43.59375,receiver,one_way,reference_manifest,reference_manifest,0.5592309464820446,0.6881505947449662,0.0032704998715268043,0.00962613020328075,0.0018289647386233402,9047.096637304685,8.835055309867856,9047.096637304709,8.83505530986788,11.218720726744186,0.6786626205704833,0.0,0.14717283284526828,0.0,0.010786519756203629,0.15389005265356323,0.15795935260147176,0.0,0.6881505947449662,1
25,0.830625,0.9805468749999999,0.05078125,0.3515625,0.981953125,0.979140625,9.375,1.47265625,67.1875,4.34921875,5.546875,41.9921875,20.609375,11.5078125,43.59375,receiver,feedback,reference_manifest,reference_manifest,0.5592309464820446,0.6881505947449662,0.0032704998715268043,0.00962613020328075,0.0018289647386233402,2775.050237221061,2.710009997286192,2080.3716344165177,2.0316129242348806,15.38838226744186,0.6786626205704833,0.0,0.14717283284526828,0.0,0.010786519756203629,0.15389005265356323,0.15795935260147176,0.0,0.6881505947449662,2
26,0.924375,0.9749218749999999,0.06640625,0.0890625,0.987109375,0.998359375,15.375,1.23828125,89.0625,4.11953125,14.140625,38.4765625,19.953125,10.9765625,46.71875,sender,one_way,reference_manifest,reference_manifest,0.5749630220405589,0.6987425021015767,0.015621170395283284,0.047271554412013445,0.00898159533828259,15331.102260351605,14.971779551124614,15331.10226035163,14.971779551124639,19.78825168859649,0.0,0.0,0.1760243047874539,0.0,0.009124852619450776,0.11610834049151983,0.18514915740690466,0.0,0.6987425021015767,1
26,0.924375,0.9749218749999999,0.06640625,0.0890625,0.987109375,0.998359375,15.375,1.23828125,89.0625,4.11953125,14.140625,38.4765625,19.953125,10.9765625,46.71875,sender,feedback,reference_manifest,reference_manifest,0.604948684598537,0.7440442811432186,0.0037570407712168522,0.011962194065951047,0.002272816872530708,13897.722667469125,13.571994792450317,14879.698977841914,14.530956033048744,23.90778293859649,0.1268703442813984,0.0,0.027718166686285402,0.0,0.00971644688473538,0.21852110528576174,0.037434613571020785,0.0,0.7440442811432186,2
26,0.924375,0.9749218749999999,0.06640625,0.0890625,0.987109375,0.998359375,15.375,1.23828125,89.0625,4.11953125,14.140625,38.4765625,19.953125,10.9765625,46.71875,receiver,one_way,reference_manifest,reference_manifest,0.6049979606697253,0.7441187265113907,0.0037385120984470806,0.011904169449997738,0.002261792195499579,15331.102260351605,14.971779551124614,15331.10226035163,14.971779551124639,19.78825168859649,0.7381736538928066,0.0,0.029389352529197072,0.0,0.009124852619450776,0.21736706833996258,0.038514205148647895,0.0,0.7441187265113907,1
26,0.924375,0.9749218749999999,0.06640625,0.0890625,0.987109375,0.998359375,15.375,1.23828125,89.0625,4.11953125,14.140625,38.4765625,19.953125,10.9765625,46.71875,receiver,feedback,reference_manifest,reference_manifest,0.6049979606697253,0.7441187265113907,0.0037385120984470806,0.011904169449997738,0.002261792195499579,4425.900480007142,4.322168437506974,3221.019191187372,3.145526553893918,23.79388539473684,0.7381736538928066,0.0,0.029389352529197072,0.0,0.009124852619450776,0.21736706833996258,0.038514205148647895,0.0,0.7441187265113907,2
27,0.8981250000000001,0.990390625,0.11953124999999999,0.3703125,0.9805468749999999,0.976328125,19.375,1.77734375,101.5625,2.05234375,13.203125,41.2109375,18.640625,17.8828125,32.03125,sender,one_way,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,19266.45260449219,18.814895121574406,19266.452604492177,18.81489512157439,,0.0,0.0,0.0122114478321099,0.9877885521678905,0.0,0.0,1.0,0.0,0.0,1
27,0.8981250000000001,0.990390625,0.11953124999999999,0.3703125,0.9805468749999999,0.976328125,19.375,1.77734375,101.5625,2.05234375,13.203125,41.2109375,18.640625,17.8828125,32.03125,sender,feedback,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,16099.456710736993,15.722125694079095,16837.178333244134,16.442556966058724,,0.0,0.0,0.0023054891035820804,0.9976945108964184,0.0,0.0,1.0,0.0,0.0,2
27,0.8981250000000001,0.990390625,0.11953124999999999,0.3703125,0.9805468749999999,0.976328125,19.375,1.77734375,101.5625,2.05234375,13.203125,41.2109375,18.640625,17.8828125,32.03125,receiver,one_way,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,19266.45260449219,18.814895121574406,19266.452604492177,18.81489512157439,,0.0,0.0,0.00226268508891132,0.9977373149110895,0.0,0.0,1.0,0.0,0.0,1
27,0.8981250000000001,0.990390625,0.11953124999999999,0.3703125,0.9805468749999999,0.976328125,19.375,1.77734375,101.5625,2.05234375,13.203125,41.2109375,18.640625,17.8828125,32.03125,receiver,feedback,reference_manifest,reference_manifest,0.0,0.0,0.0,0.0,0.0,7077.414149528803,6.911537255399222,5750.754307861042,5.615971003770549,,0.0,0.0,0.00226268508891132,0.9977373149110895,0.0,0.0,1.0,0.0,0.0,2
28,0.871875,0.981953125,0.14609375,0.23906249999999998,0.991796875,0.996953125,15.875,0.51171875,51.5625,2.8179687500000004,6.953125,33.3984375,12.953125,12.5703125,48.59375,sender,one_way,reference_manifest,reference_manifest,0.44583573483754313,0.5300698264189241,0.03696243739685569,0.08673250230638845,0.01647917543821384,14366.035590820313,14.029331631660462,14366.035590820293,14.029331631660442,12.374536174242424,0.0,0.0,0.23103665850307253,0.0,0.004384193129104913,0.23450932194889584,0.2354208516321775,0.0,0.5300698264189241,1
28,0.871875,0.981953125,0.14609375,0.23906249999999998,0.991796875,0.996953125,15.875,0.51171875,51.5625,2.8179687500000004,6.953125,33.3984375,12.953125,12.5703125,48.59375,sender,feedback,reference_manifest,reference_manifest,0.4218204600875063,0.5136187497279194,0.013724495029685991,0.03046985688363593,0.005789272807890838,12288.464170111532,12.000453291124543,12771.294868650755,12.471967645166753,15.192504924242424,0.1115295580194016,0.0,0.0694952207602483,0.0,0.004248126720868956,0.41263790279096246,0.07374334748111729,0.0,0.5136187497279194,2
28,0.871875,0.981953125,0.14609375,0.23906249999999998,0.991796875,0.996953125,15.875,0.51171875,51.5625,2.8179687500000004,6.953125,33.3984375,12.953125,12.5703125,48.59375,receiver,one_way,reference_manifest,reference_manifest,0.4217470649213554,0.5135684721641746,0.013649419159435787,0.030297907728280764,0.005756602468373357,14366.035590820313,14.029331631660462,14366.035590820293,14.029331631660442,12.374536174242424,0.5067059445815197,0.0,0.07033071444342566,0.0,0.004384193129104913,0.41171662026329364,0.0747149075725306,0.0,0.5135684721641746,1
